customerID,tenure,MonthlyCharges,TotalCharges,InternetService,Contract,Churn,TotalServicesUsed,ChurnProbability,PredictedChurn,RiskLevel,RetentionStrategy
1360-RCYRT,23,30.35,678.75,DSL,Month-to-month,No,1,0.22908066161595522,No,Normal Risk,Continue regular engagement
2724-FJDYW,39,54.85,2191.7,DSL,One year,No,4,0.11475444003106013,No,Normal Risk,Continue regular engagement
4451-RWASJ,15,19.5,239.75,No,One year,No,0,0.028838707647832404,No,Normal Risk,Continue regular engagement
6646-VRFOL,53,103.85,5485.5,Fiber optic,Month-to-month,Yes,4,0.4956568473222283,No,Normal Risk,Continue regular engagement
3460-TJBWI,24,24.2,609.05,No,Two year,No,0,0.011426173772196882,No,Normal Risk,Continue regular engagement
5917-HBSDW,37,19.35,683.75,No,Month-to-month,No,0,0.06720446814657684,No,Normal Risk,Continue regular engagement
5685-IIXLY,5,83.6,404.2,Fiber optic,Month-to-month,Yes,2,0.6872104531524006,Yes,Normal Risk,Continue regular engagement
5671-UUNXD,50,100.65,5189.75,Fiber optic,One year,No,3,0.359342931149714,No,Normal Risk,Continue regular engagement
0956-ACVZC,54,94.1,5060.9,Fiber optic,One year,No,3,0.3624647824752411,No,Normal Risk,Continue regular engagement
2325-NBPZG,3,74.55,233.65,Fiber optic,Month-to-month,No,1,0.7742280310095403,Yes,High Risk,Offer contract upgrade discount
4250-ZBWLV,68,108.45,7176.55,Fiber optic,One year,Yes,5,0.21034153617696422,No,Normal Risk,Continue regular engagement
4482-FTFFX,5,56.15,291.45,DSL,Month-to-month,No,2,0.4849584359859696,No,Normal Risk,Continue regular engagement
8859-DZTGQ,33,20.35,689.75,No,Two year,No,0,0.022818938094489608,No,Normal Risk,Continue regular engagement
0440-MOGPM,41,80.55,3263.9,DSL,One year,No,4,0.22349988556703096,No,Normal Risk,Continue regular engagement
0020-JDNXP,34,61.25,1993.2,DSL,One year,No,5,0.03498826208046557,No,Normal Risk,Continue regular engagement
3752-CQSJI,13,20.45,254.5,No,Month-to-month,No,0,0.1117899771461261,No,Normal Risk,Continue regular engagement
5025-GOOKI,20,18.9,347.65,No,Month-to-month,No,0,0.14279269070214887,No,Normal Risk,Continue regular engagement
4698-KVLLG,51,19.6,967.9,No,Two year,No,0,0.00894919897239249,No,Normal Risk,Continue regular engagement
5095-AESKG,3,91.5,242.95,Fiber optic,Month-to-month,Yes,2,0.7338967539077306,Yes,High Risk,Offer contract upgrade discount
2887-JPYLU,41,45.2,1841.9,DSL,Month-to-month,No,0,0.33221047533373593,No,Normal Risk,Continue regular engagement
4770-QAZXN,13,19.45,232.1,No,Month-to-month,No,0,0.177636998622301,No,Normal Risk,Continue regular engagement
4896-CPRPF,35,25.45,809.25,No,Two year,No,0,0.020702543041780267,No,Normal Risk,Continue regular engagement
1871-MOWRM,12,80.85,866.45,Fiber optic,Month-to-month,Yes,2,0.570143455704238,Yes,Normal Risk,Continue regular engagement
9714-EDSUC,4,94.9,360.55,Fiber optic,Month-to-month,No,4,0.41339533521900723,No,Normal Risk,Continue regular engagement
2027-OAQQC,43,49.05,2076.2,DSL,Month-to-month,Yes,3,0.566013882349964,Yes,Normal Risk,Continue regular engagement
0282-NVSJS,12,29.3,355.9,DSL,Month-to-month,No,1,0.2523595721686201,No,Normal Risk,Continue regular engagement
9090-SGQXL,68,105.3,7299.65,Fiber optic,Month-to-month,Yes,4,0.5258268054666934,Yes,Normal Risk,Continue regular engagement
6595-YGXIT,25,88.95,2291.2,Fiber optic,Month-to-month,Yes,2,0.5938999431742281,Yes,Normal Risk,Continue regular engagement
7353-YOWFP,7,20.25,129.15,No,One year,No,0,0.1869556984245057,No,Normal Risk,Continue regular engagement
9835-ZIITK,66,110.85,7491.75,Fiber optic,One year,Yes,5,0.20377389332600648,No,Normal Risk,Continue regular engagement
8008-ESFLK,53,110.5,5835.5,Fiber optic,One year,No,6,0.15657553799754603,No,Normal Risk,Continue regular engagement
7537-CBQUZ,63,109.4,7031.45,Fiber optic,Month-to-month,No,5,0.5167652557151085,Yes,Normal Risk,Continue regular engagement
1555-DJEQW,70,114.2,7723.9,Fiber optic,Two year,Yes,6,0.07352351859206656,No,Normal Risk,Continue regular engagement
5649-TJHOV,27,36.5,1032.0,DSL,Month-to-month,Yes,1,0.5202059594931149,Yes,Normal Risk,Continue regular engagement
0519-XUZJU,1,70.75,70.75,Fiber optic,Month-to-month,Yes,0,0.8309421938797572,Yes,High Risk,Offer contract upgrade discount
3363-EWLGO,5,19.95,109.6,No,Month-to-month,No,0,0.40216849681803507,No,Normal Risk,Continue regular engagement
4750-UKWJK,37,19.6,727.8,No,One year,No,0,0.024168370993797494,No,Normal Risk,Continue regular engagement
6338-AVWCY,3,40.15,130.75,DSL,Month-to-month,Yes,2,0.6664073283332584,Yes,Normal Risk,Continue regular engagement
1689-YQBYY,12,76.6,893.0,Fiber optic,Month-to-month,No,0,0.7911362157018523,Yes,High Risk,Offer contract upgrade discount
4487-ZYJZK,38,19.6,763.1,No,One year,No,0,0.014636346172500406,No,Normal Risk,Continue regular engagement
2959-FENLU,9,85.3,781.4,Fiber optic,Month-to-month,No,2,0.7850841098244367,Yes,High Risk,Offer contract upgrade discount
0708-LGSMF,13,65.85,902.25,DSL,Month-to-month,No,2,0.34012628172090276,No,Normal Risk,Continue regular engagement
9253-QXKBE,29,94.45,2653.65,Fiber optic,Month-to-month,Yes,2,0.6749728746789414,Yes,Normal Risk,Continue regular engagement
8085-MSNLK,62,113.95,6891.4,Fiber optic,Two year,No,6,0.057419345908356484,No,Normal Risk,Continue regular engagement
7634-HLQJR,47,20.05,1016.7,No,Two year,No,0,0.00642240686832431,No,Normal Risk,Continue regular engagement
0487-RPVUM,61,99.4,5943.65,Fiber optic,Month-to-month,No,4,0.3182467587325493,No,Normal Risk,Continue regular engagement
4079-ULGFR,16,20.0,275.7,No,Month-to-month,No,0,0.14983209939219416,No,Normal Risk,Continue regular engagement
2516-XSJKX,41,78.45,3126.45,DSL,Two year,No,5,0.017838505053002815,No,Normal Risk,Continue regular engagement
0057-QBUQH,43,25.1,1070.15,No,Two year,No,0,0.01862626346469359,No,Normal Risk,Continue regular engagement
9445-SZLCH,36,97.35,3457.9,Fiber optic,Month-to-month,Yes,3,0.5931150240183879,Yes,Normal Risk,Continue regular engagement
6599-SFQVE,6,55.0,340.4,DSL,Month-to-month,No,1,0.7835446861042066,Yes,High Risk,Offer contract upgrade discount
8331-ZXFOE,58,71.1,4299.2,DSL,One year,No,4,0.019751764736330675,No,Normal Risk,Continue regular engagement
4003-FUSHP,19,61.55,1093.2,DSL,Month-to-month,No,2,0.2510124084593051,No,Normal Risk,Continue regular engagement
0356-ERHVT,11,45.9,521.9,DSL,Month-to-month,No,0,0.7065410084497508,Yes,High Risk,Offer contract upgrade discount
7325-ENZFI,39,40.3,1630.4,DSL,One year,No,3,0.07422120098232281,No,Normal Risk,Continue regular engagement
4884-ZTHVF,8,87.1,713.6,Fiber optic,Month-to-month,No,2,0.8263653972757681,Yes,High Risk,Offer contract upgrade discount
3920-HIHMQ,26,49.5,1265.65,DSL,Month-to-month,No,0,0.26107028280466743,No,Normal Risk,Continue regular engagement
3055-OYMSE,53,73.8,4003.85,Fiber optic,Month-to-month,No,1,0.3331558746448502,No,Normal Risk,Continue regular engagement
0613-WUXUM,70,19.2,1401.4,No,Two year,No,0,0.0029141474844104846,No,Normal Risk,Continue regular engagement
7568-PODML,1,45.3,45.3,DSL,Month-to-month,Yes,2,0.7713362199702761,Yes,High Risk,Offer contract upgrade discount
4458-KVRBJ,59,25.0,1510.5,No,Two year,No,0,0.008729373836381329,No,Normal Risk,Continue regular engagement
5349-IECLD,2,94.95,178.1,Fiber optic,Month-to-month,Yes,3,0.8503180066788231,Yes,High Risk,Offer contract upgrade discount
1397-XKKWR,7,35.3,264.8,DSL,One year,No,2,0.19996312587686613,No,Normal Risk,Continue regular engagement
3945-GFWQL,12,44.55,480.6,DSL,Month-to-month,Yes,0,0.5622360675535455,Yes,Normal Risk,Continue regular engagement
8097-OMULG,59,76.75,4541.9,DSL,One year,No,5,0.01392081338647261,No,Normal Risk,Continue regular engagement
6013-BHCAW,61,81.0,4976.15,DSL,Two year,No,4,0.04842384310504173,No,Normal Risk,Continue regular engagement
0401-WDBXM,72,105.55,7542.25,Fiber optic,Two year,No,4,0.14573073083335816,No,Normal Risk,Continue regular engagement
3387-PLKUI,13,18.8,251.25,No,Month-to-month,No,0,0.09405555576275025,No,Normal Risk,Continue regular engagement
6096-EGVTU,64,24.9,1595.5,No,One year,No,0,0.006794723746757322,No,Normal Risk,Continue regular engagement
3797-VTIDR,1,23.45,23.45,DSL,Month-to-month,Yes,0,0.717412503039783,Yes,High Risk,Offer contract upgrade discount
5081-NWSUP,10,64.9,685.55,DSL,One year,No,3,0.20135775311214774,No,Normal Risk,Continue regular engagement
2580-ATZSQ,65,61.35,3874.1,DSL,One year,No,3,0.025674963805669217,No,Normal Risk,Continue regular engagement
9691-HKOVS,55,90.15,4916.95,DSL,One year,No,6,0.05029346623900065,No,Normal Risk,Continue regular engagement
9881-VCZEP,25,54.1,1373.0,DSL,Month-to-month,No,1,0.3302189209371715,No,Normal Risk,Continue regular engagement
9526-BIHHD,1,29.7,29.7,DSL,Month-to-month,Yes,1,0.5100696934231103,Yes,Normal Risk,Continue regular engagement
8757-TFHHJ,1,49.8,49.8,DSL,Month-to-month,No,1,0.40998402388047256,No,Normal Risk,Continue regular engagement
4523-WXCEF,59,101.1,6039.9,Fiber optic,Month-to-month,Yes,3,0.692287209499784,Yes,Normal Risk,Continue regular engagement
1468-DEFNC,64,24.4,1548.65,No,Two year,No,0,0.005390057829661829,No,Normal Risk,Continue regular engagement
5119-KEPFY,36,95.0,3440.25,Fiber optic,Month-to-month,No,2,0.8024855084392303,Yes,High Risk,Offer contract upgrade discount
8364-TRMMK,3,50.65,151.3,DSL,Month-to-month,Yes,0,0.681528537931179,Yes,Normal Risk,Continue regular engagement
0916-KNFAJ,61,69.9,4226.7,DSL,Two year,No,3,0.022161383827065527,No,Normal Risk,Continue regular engagement
8319-QBEHW,26,39.95,1023.75,DSL,One year,No,2,0.18556277504332727,No,Normal Risk,Continue regular engagement
3063-QFSZL,1,55.4,55.4,DSL,Month-to-month,Yes,1,0.8085389411906205,Yes,High Risk,Offer contract upgrade discount
8775-LHDJH,1,90.6,90.6,Fiber optic,Month-to-month,Yes,2,0.7775161442860343,Yes,High Risk,Offer contract upgrade discount
9625-QNLUX,68,103.25,7074.4,Fiber optic,Two year,No,5,0.03589270679151414,No,Normal Risk,Continue regular engagement
3097-NQYSN,2,86.85,156.35,Fiber optic,Month-to-month,Yes,1,0.7422287002353505,Yes,High Risk,Offer contract upgrade discount
4024-CSNBY,72,94.25,6849.75,Fiber optic,Two year,No,4,0.06261849342228597,No,Normal Risk,Continue regular engagement
7110-BDTWG,71,47.05,3263.6,DSL,Two year,No,3,0.03335962754607326,No,Normal Risk,Continue regular engagement
7493-GVFIO,57,20.55,1252.85,No,Two year,No,0,0.008048411633922774,No,Normal Risk,Continue regular engagement
0690-SRQID,4,19.65,67.55,No,Month-to-month,No,0,0.35834921000851905,No,Normal Risk,Continue regular engagement
9605-WGJVW,1,70.2,70.2,Fiber optic,Month-to-month,No,0,0.8566111799856377,Yes,High Risk,Offer contract upgrade discount
9114-DPSIA,72,81.0,5750.0,DSL,Two year,No,5,0.003964149371319958,No,Normal Risk,Continue regular engagement
4700-UBQMV,21,75.9,1549.75,DSL,One year,No,3,0.13519860003723427,No,Normal Risk,Continue regular engagement
7711-GQBZC,71,24.7,1810.55,No,Two year,No,0,0.006895722104232087,No,Normal Risk,Continue regular engagement
3565-UNOCC,29,99.05,2952.85,Fiber optic,Month-to-month,Yes,3,0.7693016092266202,Yes,High Risk,Offer contract upgrade discount
4627-MIHJH,69,110.25,7467.55,Fiber optic,Two year,No,5,0.07328921878553483,No,Normal Risk,Continue regular engagement
9795-NREXC,64,85.0,5484.4,DSL,Two year,No,5,0.021165684468393637,No,Normal Risk,Continue regular engagement
8573-CGOCC,16,19.75,294.9,No,Month-to-month,No,0,0.13079450584642477,No,Normal Risk,Continue regular engagement
7356-AYNJP,4,23.9,97.5,No,One year,No,0,0.2602658286479033,No,Normal Risk,Continue regular engagement
9249-FXSCK,52,111.25,5916.45,Fiber optic,One year,Yes,5,0.17279899104323243,No,Normal Risk,Continue regular engagement
5493-SDRDQ,2,55.1,113.35,DSL,Month-to-month,Yes,2,0.38050052017550473,No,Normal Risk,Continue regular engagement
6286-SUUWT,1,19.95,19.95,No,Month-to-month,No,0,0.3762217016674257,No,Normal Risk,Continue regular engagement
4819-HJPIW,18,25.15,476.8,DSL,Month-to-month,No,0,0.3915288076356162,No,Normal Risk,Continue regular engagement
8654-DHAOW,2,54.15,101.65,DSL,Month-to-month,No,1,0.5451427738005441,Yes,Normal Risk,Continue regular engagement
5438-QMDDL,19,59.8,1130.85,DSL,Month-to-month,No,2,0.32015871218328196,No,Normal Risk,Continue regular engagement
9812-GHVRI,40,83.85,3532.25,Fiber optic,Month-to-month,No,1,0.8131438322749895,Yes,High Risk,Offer contract upgrade discount
5553-AOINX,66,104.9,6891.45,Fiber optic,One year,No,4,0.20938387471111777,No,Normal Risk,Continue regular engagement
1228-ZLNBX,21,75.3,1570.7,Fiber optic,Month-to-month,No,0,0.5721324056051655,Yes,Normal Risk,Continue regular engagement
4226-KKDON,8,66.65,520.95,DSL,Month-to-month,No,3,0.493640663152563,No,Normal Risk,Continue regular engagement
3831-YCPUO,72,109.5,7854.9,Fiber optic,Two year,No,6,0.02979928745215174,No,Normal Risk,Continue regular engagement
7445-WMRBW,48,73.85,3581.4,DSL,One year,No,4,0.11462876492890665,No,Normal Risk,Continue regular engagement
3308-DGHKL,69,19.3,1447.9,No,Two year,No,0,0.012471863414708297,No,Normal Risk,Continue regular engagement
9924-JPRMC,72,118.2,8547.15,Fiber optic,Two year,No,6,0.1400422180537212,No,Normal Risk,Continue regular engagement
0080-EMYVY,14,51.45,727.85,DSL,One year,No,1,0.15299318689166677,No,Normal Risk,Continue regular engagement
6218-KNUBD,6,59.45,357.6,DSL,Month-to-month,No,2,0.6096698691401906,Yes,Normal Risk,Continue regular engagement
7337-CINUD,8,19.5,159.35,No,Two year,No,0,0.10694951087957584,No,Normal Risk,Continue regular engagement
7609-NRNCA,17,19.55,280.85,No,One year,No,0,0.07193122696931069,No,Normal Risk,Continue regular engagement
0623-EJQEG,65,93.55,6069.25,Fiber optic,One year,No,3,0.14232963497776566,No,Normal Risk,Continue regular engagement
7153-CHRBV,57,59.3,3274.35,DSL,One year,No,3,0.00960800424291016,No,Normal Risk,Continue regular engagement
0871-URUWO,13,102.25,1359.0,Fiber optic,Month-to-month,Yes,3,0.6111300894644179,Yes,Normal Risk,Continue regular engagement
9190-MFJLN,19,95.9,1777.9,Fiber optic,Month-to-month,Yes,3,0.5636403693809933,Yes,Normal Risk,Continue regular engagement
6198-PNNSZ,56,109.8,6109.65,Fiber optic,One year,No,5,0.322740717130382,No,Normal Risk,Continue regular engagement
3317-VLGQT,14,78.1,1122.4,Fiber optic,Month-to-month,No,1,0.7330432076955352,Yes,High Risk,Offer contract upgrade discount
4132-POCZS,52,39.9,2020.9,DSL,Month-to-month,No,2,0.16357811055045987,No,Normal Risk,Continue regular engagement
5614-DNZCE,58,64.9,3795.45,DSL,Two year,No,4,0.009022623851845435,No,Normal Risk,Continue regular engagement
1095-JUDTC,47,95.05,4504.55,Fiber optic,Month-to-month,Yes,3,0.4731566557371068,No,Normal Risk,Continue regular engagement
3896-RCYYE,67,53.4,3579.15,DSL,Month-to-month,No,4,0.12337699885478069,No,Normal Risk,Continue regular engagement
9638-JIQYA,2,24.9,49.7,DSL,Month-to-month,No,0,0.6628084348987122,Yes,Normal Risk,Continue regular engagement
3258-SANFR,6,44.7,276.5,DSL,Month-to-month,No,0,0.4719935648858856,No,Normal Risk,Continue regular engagement
3726-TBHQT,71,114.0,8175.9,Fiber optic,Two year,No,6,0.06425615733050012,No,Normal Risk,Continue regular engagement
9000-PLFUZ,60,49.45,2907.55,DSL,Two year,No,3,0.033691259364532614,No,Normal Risk,Continue regular engagement
3190-ITQXP,46,20.25,890.35,No,Two year,No,0,0.016818833620038255,No,Normal Risk,Continue regular engagement
0870-VEMYL,5,53.85,259.8,DSL,Month-to-month,Yes,2,0.26523203481893237,No,Normal Risk,Continue regular engagement
4833-QTJNO,67,83.85,5588.8,Fiber optic,Month-to-month,No,2,0.24697574890592525,No,Normal Risk,Continue regular engagement
3039-MJSLN,3,20.2,50.6,No,Month-to-month,No,0,0.41396848739589237,No,Normal Risk,Continue regular engagement
0178-CIIKR,3,19.95,58.0,No,Month-to-month,No,0,0.4203594877104838,No,Normal Risk,Continue regular engagement
5385-SUIRI,52,104.2,5568.35,Fiber optic,Month-to-month,Yes,4,0.4450004248501323,No,Normal Risk,Continue regular engagement
3982-XWFZQ,42,50.25,2203.65,DSL,Month-to-month,Yes,0,0.3531443704129359,No,Normal Risk,Continue regular engagement
5774-QPLTF,50,20.35,938.95,No,One year,No,0,0.008951286082961562,No,Normal Risk,Continue regular engagement
2322-VCZHZ,23,90.0,2024.1,Fiber optic,Month-to-month,No,3,0.3523104217481327,No,Normal Risk,Continue regular engagement
5010-IPEAQ,67,54.2,3623.95,DSL,Two year,No,5,0.0033900358870628715,No,Normal Risk,Continue regular engagement
4009-ALQFH,25,99.5,2369.05,Fiber optic,Month-to-month,Yes,4,0.7153418326626265,Yes,High Risk,Offer contract upgrade discount
6383-ZTSIW,39,99.1,3877.95,Fiber optic,One year,No,4,0.1609774549800968,No,Normal Risk,Continue regular engagement
8990-YOZLV,69,66.9,4577.9,DSL,Two year,No,3,0.012386258572149969,No,Normal Risk,Continue regular engagement
3069-SSVSN,1,25.85,25.85,DSL,One year,No,0,0.5297347106587643,Yes,Normal Risk,Continue regular engagement
5222-IMUKT,32,91.05,2871.5,Fiber optic,Month-to-month,No,2,0.7800462050212098,Yes,High Risk,Offer contract upgrade discount
3627-FCRDW,9,71.0,672.55,Fiber optic,Month-to-month,Yes,0,0.8695402539053211,Yes,High Risk,Offer contract upgrade discount
7562-GSUHK,16,93.2,1573.7,Fiber optic,Month-to-month,Yes,3,0.6102975125526023,Yes,Normal Risk,Continue regular engagement
6685-XSHHU,60,20.95,1270.55,No,Two year,No,0,0.008747802962326594,No,Normal Risk,Continue regular engagement
8901-UPRHR,72,109.2,7711.45,Fiber optic,Two year,No,5,0.13049824942142227,No,Normal Risk,Continue regular engagement
4903-UYAVB,5,19.35,126.05,No,Month-to-month,Yes,0,0.2793013397042341,No,Normal Risk,Continue regular engagement
0118-JPNOY,26,85.8,2193.65,Fiber optic,Month-to-month,No,2,0.4605765239433503,No,Normal Risk,Continue regular engagement
6776-TLWOI,3,19.85,64.55,No,Month-to-month,Yes,0,0.35641904077132636,No,Normal Risk,Continue regular engagement
3845-FXCYS,2,19.65,31.2,No,Month-to-month,No,0,0.48137743314657255,No,Normal Risk,Continue regular engagement
5857-XRECV,2,20.5,38.25,No,One year,No,0,0.26405718205810896,No,Normal Risk,Continue regular engagement
0725-CXOTM,36,89.65,3348.1,DSL,One year,No,5,0.09727620842522533,No,Normal Risk,Continue regular engagement
4343-EJVQB,7,74.35,533.6,Fiber optic,Month-to-month,No,1,0.5951894717200165,Yes,Normal Risk,Continue regular engagement
3427-GGZZI,19,89.1,1620.8,Fiber optic,Month-to-month,No,2,0.6420915634640448,Yes,Normal Risk,Continue regular engagement
7779-ORAEL,45,75.15,3480.35,DSL,Two year,No,4,0.011500601973174825,No,Normal Risk,Continue regular engagement
0644-OQMDK,4,70.65,293.85,Fiber optic,Month-to-month,No,0,0.8178804632956544,Yes,High Risk,Offer contract upgrade discount
4077-CROMM,31,104.2,3243.45,Fiber optic,Month-to-month,Yes,4,0.4616490700850468,No,Normal Risk,Continue regular engagement
3154-CFSZG,47,90.05,4137.2,Fiber optic,Month-to-month,No,3,0.26884944581339193,No,Normal Risk,Continue regular engagement
2868-MZAGQ,1,79.25,79.25,Fiber optic,Month-to-month,Yes,1,0.8696653954962535,Yes,High Risk,Offer contract upgrade discount
4847-QNOKA,1,44.9,44.9,DSL,Month-to-month,Yes,0,0.8328872313536716,Yes,High Risk,Offer contract upgrade discount
2220-IAHLS,1,19.4,19.4,No,Month-to-month,No,0,0.39442410654482263,No,Normal Risk,Continue regular engagement
1658-XUHBX,59,88.75,5348.65,Fiber optic,Month-to-month,No,2,0.273490916445861,No,Normal Risk,Continue regular engagement
6379-RXJRQ,10,70.1,659.65,Fiber optic,Month-to-month,Yes,0,0.7913968350678148,Yes,High Risk,Offer contract upgrade discount
2378-HTWFW,35,91.0,3180.5,Fiber optic,Month-to-month,No,2,0.3776678523539218,No,Normal Risk,Continue regular engagement
8650-RHRKE,4,29.65,118.5,DSL,Month-to-month,Yes,1,0.7094723244617522,Yes,High Risk,Offer contract upgrade discount
4377-VDHYI,32,90.8,3023.85,Fiber optic,One year,No,3,0.14551214652154304,No,Normal Risk,Continue regular engagement
0475-RIJEP,43,77.85,3365.85,Fiber optic,Month-to-month,Yes,1,0.4986887043831685,No,Normal Risk,Continue regular engagement
1260-TTRXI,4,54.3,195.3,DSL,Month-to-month,Yes,1,0.7185801871596076,Yes,High Risk,Offer contract upgrade discount
3719-TDVQB,54,18.95,1031.1,No,Two year,No,0,0.007353430389115323,No,Normal Risk,Continue regular engagement
6328-ZPBGN,11,95.15,997.65,Fiber optic,Month-to-month,Yes,2,0.9129492655515787,Yes,High Risk,Offer contract upgrade discount
0201-MIBOL,66,102.4,6471.85,Fiber optic,Two year,No,3,0.34006715198551485,No,Normal Risk,Continue regular engagement
4937-QPZPO,61,99.9,6241.35,Fiber optic,One year,No,3,0.28325977733635466,No,Normal Risk,Continue regular engagement
2925-VDZHY,72,88.7,6501.35,DSL,Two year,No,6,0.005192856213140768,No,Normal Risk,Continue regular engagement
6981-TDRFT,44,54.3,2317.1,DSL,One year,No,4,0.05522477849847616,No,Normal Risk,Continue regular engagement
3413-CSSTH,41,55.7,2237.55,DSL,Month-to-month,No,1,0.39907370249603547,No,Normal Risk,Continue regular engagement
8033-VCZGH,50,103.95,5231.3,Fiber optic,One year,No,4,0.2638117887588553,No,Normal Risk,Continue regular engagement
4789-KWMXN,47,110.85,5275.8,Fiber optic,One year,Yes,5,0.12220216724469507,No,Normal Risk,Continue regular engagement
0224-NIJLP,8,20.15,165.5,No,Two year,No,0,0.04104439547165302,No,Normal Risk,Continue regular engagement
7542-CYDDM,18,20.05,358.5,No,Month-to-month,No,0,0.14249100157471997,No,Normal Risk,Continue regular engagement
4718-WXBGI,72,91.95,6614.9,DSL,Two year,No,6,0.0073878898147230155,No,Normal Risk,Continue regular engagement
2867-UIMSS,1,80.5,80.5,Fiber optic,Month-to-month,Yes,1,0.8721926731274495,Yes,High Risk,Offer contract upgrade discount
8495-PRWFH,42,55.65,2421.75,DSL,Month-to-month,No,1,0.3015793186941645,No,Normal Risk,Continue regular engagement
0439-IFYUN,18,74.7,1294.6,Fiber optic,Month-to-month,No,1,0.5951512377364623,Yes,Normal Risk,Continue regular engagement
5716-LIBJC,13,104.15,1299.1,Fiber optic,One year,No,4,0.21217553120350652,No,Normal Risk,Continue regular engagement
2868-LLSKM,68,83.65,5733.4,Fiber optic,One year,No,2,0.11340296334572379,No,Normal Risk,Continue regular engagement
8111-RKSPX,4,72.2,305.55,Fiber optic,Month-to-month,Yes,0,0.8662502917807182,Yes,High Risk,Offer contract upgrade discount
2988-QRAJY,69,110.05,7430.75,Fiber optic,Two year,No,5,0.09488230158283056,No,Normal Risk,Continue regular engagement
1585-MQSSU,17,51.5,900.5,DSL,Month-to-month,Yes,1,0.24278320159381622,No,Normal Risk,Continue regular engagement
0071-NDAFP,25,25.5,630.6,No,Two year,No,0,0.012047947063958474,No,Normal Risk,Continue regular engagement
2856-NNASM,43,89.55,3856.75,Fiber optic,Month-to-month,Yes,2,0.60078262076481,Yes,Normal Risk,Continue regular engagement
7328-ZJAJO,59,19.5,1222.65,No,Two year,No,0,0.003778107357164785,No,Normal Risk,Continue regular engagement
6458-CYIDZ,5,80.7,374.8,Fiber optic,Month-to-month,No,2,0.6270867948418495,Yes,Normal Risk,Continue regular engagement
8559-CIZFV,21,77.5,1625.0,DSL,One year,Yes,4,0.020367601345505925,No,Normal Risk,Continue regular engagement
1090-PYKCI,69,105.1,7234.8,Fiber optic,One year,No,5,0.03825465769154821,No,Normal Risk,Continue regular engagement
3058-WQDRE,13,25.15,331.85,DSL,Month-to-month,No,0,0.6512724222207849,Yes,Normal Risk,Continue regular engagement
7547-EKNFS,42,95.25,3959.35,Fiber optic,Month-to-month,Yes,3,0.6138237663338832,Yes,Normal Risk,Continue regular engagement
2279-AXJJK,52,95.65,5088.4,Fiber optic,Month-to-month,No,3,0.29949465266177494,No,Normal Risk,Continue regular engagement
6769-DYBQN,46,85.0,3969.4,Fiber optic,Month-to-month,Yes,2,0.4565440113149523,No,Normal Risk,Continue regular engagement
0909-SELIE,61,80.8,4860.85,DSL,Two year,No,5,0.02296693124725592,No,Normal Risk,Continue regular engagement
3417-TSCIC,29,24.85,788.05,DSL,One year,No,0,0.1600536958410526,No,Normal Risk,Continue regular engagement
1042-HFUCW,25,54.75,1266.35,DSL,One year,No,2,0.03932462580713058,No,Normal Risk,Continue regular engagement
4439-JMPMT,5,85.75,470.95,Fiber optic,Month-to-month,Yes,2,0.6641554072977247,Yes,Normal Risk,Continue regular engagement
6537-OTKMY,15,50.75,688.2,DSL,One year,No,3,0.33148083610045825,No,Normal Risk,Continue regular engagement
8999-EXMNO,19,20.15,387.7,No,Two year,No,0,0.01904450580752986,No,Normal Risk,Continue regular engagement
6725-TPKJO,44,20.05,845.25,No,Two year,No,0,0.014142308607039824,No,Normal Risk,Continue regular engagement
2446-BEGGB,6,98.25,560.6,Fiber optic,Month-to-month,Yes,3,0.8113261947595609,Yes,High Risk,Offer contract upgrade discount
7162-WPHPM,58,71.6,4230.25,DSL,Two year,No,4,0.0036613521844727076,No,Normal Risk,Continue regular engagement
1599-MMYRQ,62,81.45,4983.05,Fiber optic,One year,No,2,0.04209817115597683,No,Normal Risk,Continue regular engagement
8821-KVZKQ,70,58.4,4113.15,DSL,One year,No,5,0.03909038376022644,No,Normal Risk,Continue regular engagement
1496-GGSUK,1,25.7,25.7,DSL,Month-to-month,Yes,0,0.7159507465463526,Yes,High Risk,Offer contract upgrade discount
6434-TTGJP,10,53.7,521.0,DSL,Two year,No,5,0.018211808530585856,No,Normal Risk,Continue regular engagement
0042-JVWOJ,26,19.6,471.85,No,One year,No,0,0.10484078133811489,No,Normal Risk,Continue regular engagement
0130-SXOUN,66,89.4,5976.9,Fiber optic,Month-to-month,No,2,0.40087343307040096,No,Normal Risk,Continue regular engagement
2575-GFSOE,7,69.0,506.9,Fiber optic,Month-to-month,Yes,0,0.7327672485671292,Yes,High Risk,Offer contract upgrade discount
2330-PQGDQ,51,84.2,4299.75,Fiber optic,One year,No,2,0.10764836433102803,No,Normal Risk,Continue regular engagement
1452-UZOSF,72,106.1,7548.6,Fiber optic,Two year,No,5,0.01855002027279513,No,Normal Risk,Continue regular engagement
2097-YVPKN,65,25.75,1654.75,No,Two year,No,0,0.007341414881812517,No,Normal Risk,Continue regular engagement
2842-JTCCU,2,46.05,80.35,DSL,Month-to-month,Yes,0,0.7895555459683041,Yes,High Risk,Offer contract upgrade discount
8597-CTXVJ,70,64.95,4551.5,DSL,One year,No,3,0.01541791558679753,No,Normal Risk,Continue regular engagement
6631-HMANX,72,85.45,6227.5,DSL,Two year,No,5,0.021075553629943046,No,Normal Risk,Continue regular engagement
